dbms, schema, vm_time, vm_killed, vm_total, vm_score, selection_time, selection_killed, selection_total, selection_score
HyperSQL, MozillaPermissions, 181, 29, 29, 1.00000, 189, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 185, 29, 29, 1.00000, 203, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 184, 29, 29, 1.00000, 212, 10, 10, 1.00000
HyperSQL, MozillaPermissions, 181, 29, 29, 1.00000, 188, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 182, 29, 29, 1.00000, 192, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 187, 29, 29, 1.00000, 190, 8, 8, 1.00000
HyperSQL, MozillaPermissions, 184, 29, 29, 1.00000, 184, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 185, 29, 29, 1.00000, 201, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 184, 29, 29, 1.00000, 190, 8, 8, 1.00000
HyperSQL, MozillaPermissions, 186, 29, 29, 1.00000, 208, 8, 8, 1.00000
HyperSQL, MozillaPermissions, 188, 29, 29, 1.00000, 203, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 182, 29, 29, 1.00000, 192, 9, 9, 1.00000
HyperSQL, MozillaPermissions, 186, 29, 29, 1.00000, 197, 9, 9, 1.00000
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 463, 12, 12, 1.00000
HyperSQL, NistWeather, 435, 29, 31, 0.93548, 443, 12, 12, 1.00000
HyperSQL, NistWeather, 418, 29, 31, 0.93548, 428, 10, 10, 1.00000
HyperSQL, NistWeather, 416, 29, 31, 0.93548, 424, 9, 10, 0.90000
HyperSQL, NistWeather, 422, 29, 31, 0.93548, 446, 10, 10, 1.00000
HyperSQL, NistWeather, 424, 29, 31, 0.93548, 450, 12, 13, 0.92308
HyperSQL, NistWeather, 426, 29, 31, 0.93548, 433, 7, 9, 0.77778
HyperSQL, NistWeather, 419, 29, 31, 0.93548, 432, 11, 11, 1.00000
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 427, 10, 12, 0.83333
HyperSQL, NistWeather, 411, 29, 31, 0.93548, 445, 11, 11, 1.00000
HyperSQL, NistWeather, 420, 29, 31, 0.93548, 422, 10, 10, 1.00000
HyperSQL, NistWeather, 413, 29, 31, 0.93548, 424, 9, 10, 0.90000
HyperSQL, NistWeather, 414, 29, 31, 0.93548, 424, 9, 10, 0.90000
HyperSQL, NistWeather, 424, 29, 31, 0.93548, 438, 10, 10, 1.00000
HyperSQL, NistWeather, 412, 29, 31, 0.93548, 438, 10, 12, 0.83333
HyperSQL, NistWeather, 411, 29, 31, 0.93548, 411, 10, 12, 0.83333
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 446, 12, 13, 0.92308
HyperSQL, NistWeather, 416, 29, 31, 0.93548, 416, 11, 11, 1.00000
HyperSQL, NistWeather, 412, 29, 31, 0.93548, 444, 11, 11, 1.00000
HyperSQL, NistWeather, 426, 29, 31, 0.93548, 443, 9, 10, 0.90000
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 433, 9, 10, 0.90000
HyperSQL, NistWeather, 426, 29, 31, 0.93548, 432, 9, 10, 0.90000
HyperSQL, NistWeather, 422, 29, 31, 0.93548, 432, 10, 11, 0.90909
HyperSQL, NistWeather, 416, 29, 31, 0.93548, 427, 9, 10, 0.90000
HyperSQL, NistWeather, 410, 29, 31, 0.93548, 443, 10, 11, 0.90909
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 424, 10, 11, 0.90909
HyperSQL, NistWeather, 411, 29, 31, 0.93548, 462, 11, 11, 1.00000
HyperSQL, NistWeather, 418, 29, 31, 0.93548, 470, 11, 11, 1.00000
HyperSQL, NistWeather, 417, 29, 31, 0.93548, 420, 9, 10, 0.90000
HyperSQL, NistWeather, 416, 29, 31, 0.93548, 421, 9, 10, 0.90000
HyperSQL, NistXTS749, 224, 21, 22, 0.95455, 233, 7, 7, 1.00000
HyperSQL, NistXTS749, 243, 21, 22, 0.95455, 244, 6, 7, 0.85714
HyperSQL, NistXTS749, 258, 21, 22, 0.95455, 261, 7, 7, 1.00000
HyperSQL, NistXTS749, 220, 21, 22, 0.95455, 223, 5, 6, 0.83333
HyperSQL, NistXTS749, 218, 21, 22, 0.95455, 247, 7, 7, 1.00000
HyperSQL, NistXTS749, 238, 21, 22, 0.95455, 265, 6, 7, 0.85714
HyperSQL, NistXTS749, 223, 21, 22, 0.95455, 248, 7, 7, 1.00000
HyperSQL, NistXTS749, 227, 21, 22, 0.95455, 233, 7, 7, 1.00000
HyperSQL, NistXTS749, 224, 21, 22, 0.95455, 228, 7, 7, 1.00000
HyperSQL, NistXTS749, 222, 21, 22, 0.95455, 253, 7, 7, 1.00000
HyperSQL, NistXTS749, 219, 21, 22, 0.95455, 223, 7, 7, 1.00000
HyperSQL, NistXTS749, 224, 21, 22, 0.95455, 224, 7, 7, 1.00000
HyperSQL, NistXTS749, 254, 21, 22, 0.95455, 279, 8, 8, 1.00000
HyperSQL, NistXTS749, 222, 21, 22, 0.95455, 243, 6, 7, 0.85714
HyperSQL, NistXTS749, 227, 21, 22, 0.95455, 238, 7, 7, 1.00000
HyperSQL, NistXTS749, 228, 21, 22, 0.95455, 229, 6, 6, 1.00000
HyperSQL, NistXTS749, 227, 21, 22, 0.95455, 255, 7, 7, 1.00000
HyperSQL, NistXTS749, 221, 21, 22, 0.95455, 221, 5, 6, 0.83333
HyperSQL, NistXTS749, 224, 21, 22, 0.95455, 253, 5, 6, 0.83333
HyperSQL, NistXTS749, 222, 21, 22, 0.95455, 244, 7, 7, 1.00000
HyperSQL, NistXTS749, 226, 21, 22, 0.95455, 237, 6, 7, 0.85714
HyperSQL, NistXTS749, 252, 21, 22, 0.95455, 270, 8, 8, 1.00000
HyperSQL, NistXTS749, 222, 21, 22, 0.95455, 224, 6, 7, 0.85714
HyperSQL, NistXTS749, 223, 21, 22, 0.95455, 240, 7, 7, 1.00000
HyperSQL, NistXTS749, 222, 21, 22, 0.95455, 246, 7, 7, 1.00000
HyperSQL, NistXTS749, 221, 21, 22, 0.95455, 253, 6, 7, 0.85714
HyperSQL, NistXTS749, 239, 21, 22, 0.95455, 247, 7, 7, 1.00000
HyperSQL, NistXTS749, 224, 21, 22, 0.95455, 242, 5, 6, 0.83333
HyperSQL, NistXTS749, 216, 21, 22, 0.95455, 217, 6, 6, 1.00000
HyperSQL, NistXTS749, 249, 21, 22, 0.95455, 274, 8, 8, 1.00000
HyperSQL, Person, 160, 17, 21, 0.80952, 162, 8, 9, 0.88889
HyperSQL, Person, 172, 17, 21, 0.80952, 177, 8, 10, 0.80000
HyperSQL, Person, 144, 17, 21, 0.80952, 154, 9, 9, 1.00000
HyperSQL, Person, 150, 17, 21, 0.80952, 164, 7, 9, 0.77778
HyperSQL, Person, 164, 17, 21, 0.80952, 175, 9, 10, 0.90000
HyperSQL, Person, 147, 17, 21, 0.80952, 163, 7, 9, 0.77778
HyperSQL, Person, 146, 17, 21, 0.80952, 158, 8, 9, 0.88889
HyperSQL, Person, 146, 17, 21, 0.80952, 158, 7, 9, 0.77778
HyperSQL, Person, 145, 17, 21, 0.80952, 154, 7, 9, 0.77778
HyperSQL, Person, 151, 17, 21, 0.80952, 154, 6, 8, 0.75000
HyperSQL, Person, 149, 17, 21, 0.80952, 163, 8, 9, 0.88889
HyperSQL, Person, 145, 17, 21, 0.80952, 145, 6, 8, 0.75000
HyperSQL, Person, 145, 17, 21, 0.80952, 154, 7, 9, 0.77778
HyperSQL, Person, 163, 17, 21, 0.80952, 170, 7, 9, 0.77778
HyperSQL, Person, 186, 17, 21, 0.80952, 192, 8, 11, 0.72727
HyperSQL, Person, 147, 17, 21, 0.80952, 158, 8, 9, 0.88889
HyperSQL, Person, 148, 17, 21, 0.80952, 157, 7, 9, 0.77778
HyperSQL, Person, 145, 17, 21, 0.80952, 160, 7, 9, 0.77778
HyperSQL, Person, 147, 17, 21, 0.80952, 156, 6, 8, 0.75000
HyperSQL, Person, 168, 17, 21, 0.80952, 175, 8, 9, 0.88889
HyperSQL, Person, 146, 17, 21, 0.80952, 150, 6, 8, 0.75000
HyperSQL, Person, 148, 17, 21, 0.80952, 153, 9, 9, 1.00000
HyperSQL, Person, 145, 17, 21, 0.80952, 157, 7, 9, 0.77778
HyperSQL, Person, 147, 17, 21, 0.80952, 160, 7, 9, 0.77778
HyperSQL, Person, 165, 17, 21, 0.80952, 178, 8, 10, 0.80000
HyperSQL, Person, 146, 17, 21, 0.80952, 164, 5, 9, 0.55556
HyperSQL, Person, 147, 17, 21, 0.80952, 159, 7, 9, 0.77778
HyperSQL, Person, 149, 17, 21, 0.80952, 163, 10, 10, 1.00000
HyperSQL, Person, 146, 17, 21, 0.80952, 160, 8, 9, 0.88889
HyperSQL, Person, 144, 17, 21, 0.80952, 157, 7, 9, 0.77778
HyperSQL, Products, 471, 40, 47, 0.85106, 489, 10, 13, 0.76923
HyperSQL, Products, 474, 41, 47, 0.87234, 492, 11, 13, 0.84615
HyperSQL, Products, 486, 40, 47, 0.85106, 508, 12, 15, 0.80000
HyperSQL, Products, 480, 41, 47, 0.87234, 480, 14, 14, 1.00000
HyperSQL, Products, 477, 41, 47, 0.87234, 487, 10, 13, 0.76923
HyperSQL, Products, 492, 41, 47, 0.87234, 505, 15, 16, 0.93750
HyperSQL, Products, 467, 40, 47, 0.85106, 481, 11, 14, 0.78571
HyperSQL, Products, 480, 41, 47, 0.87234, 496, 14, 15, 0.93333
HyperSQL, Products, 485, 40, 47, 0.85106, 532, 11, 13, 0.84615
HyperSQL, Products, 486, 41, 47, 0.87234, 503, 12, 15, 0.80000
HyperSQL, Products, 510, 41, 47, 0.87234, 511, 14, 14, 1.00000
HyperSQL, Products, 485, 41, 47, 0.87234, 501, 11, 12, 0.91667
HyperSQL, Products, 494, 41, 47, 0.87234, 494, 11, 13, 0.84615
HyperSQL, Products, 498, 40, 47, 0.85106, 507, 13, 13, 1.00000
HyperSQL, Products, 475, 40, 47, 0.85106, 481, 12, 14, 0.85714
HyperSQL, Products, 490, 39, 47, 0.82979, 514, 11, 14, 0.78571
HyperSQL, Products, 486, 41, 47, 0.87234, 493, 12, 13, 0.92308
HyperSQL, Products, 489, 41, 47, 0.87234, 514, 16, 16, 1.00000
HyperSQL, Products, 483, 40, 47, 0.85106, 499, 11, 14, 0.78571
HyperSQL, Products, 484, 41, 47, 0.87234, 491, 13, 14, 0.92857
HyperSQL, Products, 478, 41, 47, 0.87234, 498, 11, 14, 0.78571
HyperSQL, Products, 496, 41, 47, 0.87234, 499, 13, 15, 0.86667
HyperSQL, Products, 497, 40, 47, 0.85106, 506, 11, 14, 0.78571
HyperSQL, Products, 482, 41, 47, 0.87234, 492, 8, 12, 0.66667
HyperSQL, Products, 474, 41, 47, 0.87234, 477, 12, 14, 0.85714
HyperSQL, Products, 478, 41, 47, 0.87234, 483, 11, 14, 0.78571
HyperSQL, Products, 491, 41, 47, 0.87234, 495, 13, 14, 0.92857
HyperSQL, Products, 482, 41, 47, 0.87234, 488, 13, 15, 0.86667
HyperSQL, Products, 487, 41, 47, 0.87234, 501, 10, 14, 0.71429
HyperSQL, Products, 505, 40, 47, 0.85106, 522, 15, 16, 0.93750
HyperSQL, StudentResidence, 331, 34, 36, 0.94444, 344, 11, 13, 0.84615
HyperSQL, StudentResidence, 327, 34, 36, 0.94444, 335, 12, 14, 0.85714
HyperSQL, StudentResidence, 324, 34, 36, 0.94444, 342, 14, 14, 1.00000
HyperSQL, StudentResidence, 327, 34, 36, 0.94444, 334, 10, 11, 0.90909
HyperSQL, StudentResidence, 328, 34, 36, 0.94444, 362, 13, 13, 1.00000
HyperSQL, StudentResidence, 329, 34, 36, 0.94444, 336, 13, 14, 0.92857
HyperSQL, StudentResidence, 346, 34, 36, 0.94444, 357, 12, 14, 0.85714
HyperSQL, StudentResidence, 323, 34, 36, 0.94444, 337, 10, 12, 0.83333
HyperSQL, StudentResidence, 330, 34, 36, 0.94444, 343, 15, 15, 1.00000
HyperSQL, StudentResidence, 320, 34, 36, 0.94444, 322, 12, 13, 0.92308
HyperSQL, StudentResidence, 329, 34, 36, 0.94444, 347, 12, 14, 0.85714
HyperSQL, StudentResidence, 323, 34, 36, 0.94444, 331, 13, 14, 0.92857
HyperSQL, StudentResidence, 326, 34, 36, 0.94444, 341, 13, 13, 1.00000
HyperSQL, StudentResidence, 333, 34, 36, 0.94444, 352, 13, 14, 0.92857
HyperSQL, StudentResidence, 348, 34, 36, 0.94444, 350, 12, 14, 0.85714
HyperSQL, StudentResidence, 335, 34, 36, 0.94444, 361, 15, 15, 1.00000
HyperSQL, StudentResidence, 322, 34, 36, 0.94444, 330, 12, 13, 0.92308
HyperSQL, StudentResidence, 326, 34, 36, 0.94444, 328, 13, 14, 0.92857
HyperSQL, StudentResidence, 323, 34, 36, 0.94444, 324, 14, 14, 1.00000
HyperSQL, StudentResidence, 371, 34, 36, 0.94444, 383, 15, 16, 0.93750
HyperSQL, StudentResidence, 329, 34, 36, 0.94444, 351, 14, 14, 1.00000
HyperSQL, StudentResidence, 338, 34, 36, 0.94444, 348, 11, 13, 0.84615
HyperSQL, StudentResidence, 325, 34, 36, 0.94444, 336, 14, 14, 1.00000
HyperSQL, StudentResidence, 322, 34, 36, 0.94444, 342, 14, 14, 1.00000
HyperSQL, StudentResidence, 329, 34, 36, 0.94444, 342, 12, 12, 1.00000
HyperSQL, StudentResidence, 323, 34, 36, 0.94444, 339, 13, 13, 1.00000
HyperSQL, StudentResidence, 323, 34, 36, 0.94444, 335, 14, 14, 1.00000
HyperSQL, StudentResidence, 326, 34, 36, 0.94444, 344, 13, 14, 0.92857
HyperSQL, StudentResidence, 322, 34, 36, 0.94444, 340, 12, 13, 0.92308
HyperSQL, StudentResidence, 336, 34, 36, 0.94444, 338, 14, 14, 1.00000
Postgres, BankAccount, 210, 23, 26, 0.88462, 1125, 1, 1, 1.00000
Postgres, BankAccount, 215, 23, 26, 0.88462, 1067, 1, 1, 1.00000
Postgres, BankAccount, 207, 23, 26, 0.88462, 1016, 1, 1, 1.00000
Postgres, BankAccount, 216, 23, 26, 0.88462, 983, 1, 1, 1.00000
Postgres, BankAccount, 214, 23, 26, 0.88462, 1141, 1, 1, 1.00000
Postgres, BankAccount, 202, 23, 26, 0.88462, 1100, 1, 1, 1.00000
Postgres, BankAccount, 207, 23, 26, 0.88462, 1383, 1, 1, 1.00000
Postgres, BankAccount, 217, 23, 26, 0.88462, 1083, 0, 1, 0.00000
Postgres, BankAccount, 214, 23, 26, 0.88462, 1266, 1, 1, 1.00000
Postgres, BankAccount, 205, 23, 26, 0.88462, 1066, 1, 1, 1.00000
Postgres, BankAccount, 201, 23, 26, 0.88462, 991, 1, 1, 1.00000
Postgres, BankAccount, 202, 23, 26, 0.88462, 1050, 1, 1, 1.00000
Postgres, BankAccount, 207, 23, 26, 0.88462, 1183, 1, 1, 1.00000
Postgres, BankAccount, 214, 23, 26, 0.88462, 1024, 1, 1, 1.00000
Postgres, BankAccount, 208, 23, 26, 0.88462, 1133, 1, 1, 1.00000
Postgres, BankAccount, 204, 23, 26, 0.88462, 1183, 1, 1, 1.00000
Postgres, BankAccount, 201, 23, 26, 0.88462, 1116, 1, 1, 1.00000
Postgres, BankAccount, 208, 23, 26, 0.88462, 1149, 1, 1, 1.00000
Postgres, BankAccount, 205, 23, 26, 0.88462, 1266, 1, 1, 1.00000
Postgres, BankAccount, 214, 23, 26, 0.88462, 1058, 1, 1, 1.00000
Postgres, BankAccount, 206, 23, 26, 0.88462, 1091, 1, 1, 1.00000
Postgres, BankAccount, 205, 23, 26, 0.88462, 1108, 0, 1, 0.00000
Postgres, BankAccount, 207, 23, 26, 0.88462, 1166, 1, 1, 1.00000
Postgres, BankAccount, 203, 23, 26, 0.88462, 1225, 1, 1, 1.00000
Postgres, BankAccount, 206, 23, 26, 0.88462, 999, 1, 1, 1.00000
Postgres, BankAccount, 213, 23, 26, 0.88462, 1208, 1, 1, 1.00000
Postgres, BankAccount, 214, 23, 26, 0.88462, 1100, 1, 1, 1.00000
Postgres, BankAccount, 210, 23, 26, 0.88462, 1025, 0, 1, 0.00000
Postgres, BankAccount, 201, 23, 26, 0.88462, 1042, 1, 1, 1.00000
Postgres, BankAccount, 200, 23, 26, 0.88462, 1008, 1, 1, 1.00000
Postgres, BrowserCookies, 839, 75, 81, 0.92593, 2825, 1, 1, 1.00000
Postgres, BrowserCookies, 845, 75, 81, 0.92593, 2726, 1, 1, 1.00000
Postgres, BrowserCookies, 824, 75, 81, 0.92593, 3039, 1, 1, 1.00000
Postgres, BrowserCookies, 821, 75, 81, 0.92593, 2741, 1, 1, 1.00000
Postgres, BrowserCookies, 817, 75, 81, 0.92593, 3008, 0, 1, 0.00000
Postgres, BrowserCookies, 850, 75, 81, 0.92593, 2567, 1, 1, 1.00000
Postgres, BrowserCookies, 769, 75, 81, 0.92593, 2901, 1, 1, 1.00000
Postgres, BrowserCookies, 830, 75, 81, 0.92593, 2817, 1, 1, 1.00000
Postgres, BrowserCookies, 853, 75, 81, 0.92593, 2792, 1, 1, 1.00000
Postgres, BrowserCookies, 839, 75, 81, 0.92593, 3009, 1, 1, 1.00000
Postgres, BrowserCookies, 832, 75, 81, 0.92593, 2808, 1, 1, 1.00000
Postgres, BrowserCookies, 832, 75, 81, 0.92593, 2892, 1, 1, 1.00000
Postgres, BrowserCookies, 835, 75, 81, 0.92593, 2842, 0, 1, 0.00000
Postgres, BrowserCookies, 814, 75, 81, 0.92593, 1750, 1, 1, 1.00000
Postgres, BrowserCookies, 799, 75, 81, 0.92593, 2750, 1, 1, 1.00000
Postgres, BrowserCookies, 849, 75, 81, 0.92593, 2779, 1, 1, 1.00000
Postgres, BrowserCookies, 845, 75, 81, 0.92593, 3042, 1, 1, 1.00000
Postgres, BrowserCookies, 961, 75, 81, 0.92593, 2890, 1, 1, 1.00000
Postgres, BrowserCookies, 793, 75, 81, 0.92593, 2775, 1, 1, 1.00000
Postgres, BrowserCookies, 810, 75, 81, 0.92593, 2817, 1, 1, 1.00000
Postgres, BrowserCookies, 805, 75, 81, 0.92593, 1825, 1, 1, 1.00000
Postgres, BrowserCookies, 838, 75, 81, 0.92593, 2934, 1, 1, 1.00000
Postgres, BrowserCookies, 832, 75, 81, 0.92593, 2943, 1, 1, 1.00000
Postgres, BrowserCookies, 892, 75, 81, 0.92593, 5850, 1, 1, 1.00000
Postgres, BrowserCookies, 860, 75, 81, 0.92593, 2634, 1, 1, 1.00000
Postgres, BrowserCookies, 833, 75, 81, 0.92593, 2917, 1, 1, 1.00000
Postgres, BrowserCookies, 848, 75, 81, 0.92593, 1750, 1, 1, 1.00000
Postgres, BrowserCookies, 831, 75, 81, 0.92593, 2701, 1, 1, 1.00000
Postgres, BrowserCookies, 822, 75, 81, 0.92593, 2767, 1, 1, 1.00000
Postgres, BrowserCookies, 803, 75, 81, 0.92593, 2890, 1, 1, 1.00000
Postgres, CoffeeOrders, 521, 51, 51, 1.00000, 4176, 1, 1, 1.00000
Postgres, CoffeeOrders, 536, 51, 51, 1.00000, 4334, 1, 1, 1.00000
Postgres, CoffeeOrders, 516, 51, 51, 1.00000, 4209, 1, 1, 1.00000
Postgres, CoffeeOrders, 513, 51, 51, 1.00000, 4109, 1, 1, 1.00000
Postgres, CoffeeOrders, 544, 51, 51, 1.00000, 4125, 1, 1, 1.00000
Postgres, CoffeeOrders, 521, 51, 51, 1.00000, 4159, 1, 1, 1.00000
Postgres, CoffeeOrders, 526, 51, 51, 1.00000, 4068, 1, 1, 1.00000
Postgres, CoffeeOrders, 523, 51, 51, 1.00000, 4126, 1, 1, 1.00000
Postgres, CoffeeOrders, 515, 51, 51, 1.00000, 4284, 1, 1, 1.00000
Postgres, CoffeeOrders, 516, 51, 51, 1.00000, 4017, 1, 1, 1.00000
Postgres, CoffeeOrders, 524, 51, 51, 1.00000, 4292, 1, 1, 1.00000
Postgres, CoffeeOrders, 538, 51, 51, 1.00000, 3992, 1, 1, 1.00000
Postgres, CoffeeOrders, 517, 51, 51, 1.00000, 4301, 1, 1, 1.00000
Postgres, CoffeeOrders, 522, 51, 51, 1.00000, 4209, 1, 1, 1.00000
Postgres, CoffeeOrders, 514, 51, 51, 1.00000, 4392, 1, 1, 1.00000
Postgres, CoffeeOrders, 541, 51, 51, 1.00000, 3953, 1, 1, 1.00000
Postgres, CoffeeOrders, 540, 51, 51, 1.00000, 4000, 1, 1, 1.00000
Postgres, CoffeeOrders, 541, 51, 51, 1.00000, 4134, 1, 1, 1.00000
Postgres, CoffeeOrders, 503, 51, 51, 1.00000, 4050, 1, 1, 1.00000
Postgres, CoffeeOrders, 531, 51, 51, 1.00000, 4085, 1, 1, 1.00000
Postgres, CoffeeOrders, 517, 51, 51, 1.00000, 4234, 1, 1, 1.00000
Postgres, CoffeeOrders, 533, 51, 51, 1.00000, 4050, 1, 1, 1.00000
Postgres, CoffeeOrders, 525, 51, 51, 1.00000, 3975, 1, 1, 1.00000
Postgres, CoffeeOrders, 549, 51, 51, 1.00000, 4071, 1, 1, 1.00000
Postgres, CoffeeOrders, 514, 51, 51, 1.00000, 4284, 1, 1, 1.00000
Postgres, CoffeeOrders, 550, 51, 51, 1.00000, 4482, 1, 1, 1.00000
Postgres, CoffeeOrders, 527, 51, 51, 1.00000, 3875, 1, 1, 1.00000
Postgres, CoffeeOrders, 524, 51, 51, 1.00000, 4150, 1, 1, 1.00000
Postgres, CoffeeOrders, 531, 51, 51, 1.00000, 4242, 1, 1, 1.00000
Postgres, CoffeeOrders, 518, 51, 51, 1.00000, 4192, 1, 1, 1.00000
Postgres, CustomerOrder, 1297, 77, 82, 0.93902, 7486, 1, 1, 1.00000
Postgres, CustomerOrder, 1303, 77, 82, 0.93902, 7677, 1, 1, 1.00000
Postgres, CustomerOrder, 1295, 77, 82, 0.93902, 8578, 0, 1, 0.00000
Postgres, CustomerOrder, 1301, 77, 82, 0.93902, 7753, 1, 1, 1.00000
Postgres, CustomerOrder, 1305, 77, 82, 0.93902, 7243, 1, 1, 1.00000
Postgres, CustomerOrder, 1307, 77, 82, 0.93902, 7402, 1, 1, 1.00000
Postgres, CustomerOrder, 1326, 77, 82, 0.93902, 7760, 1, 1, 1.00000
Postgres, CustomerOrder, 1305, 77, 82, 0.93902, 7570, 1, 1, 1.00000
Postgres, CustomerOrder, 1309, 77, 82, 0.93902, 7710, 1, 1, 1.00000
Postgres, CustomerOrder, 1302, 77, 82, 0.93902, 7395, 1, 1, 1.00000
Postgres, CustomerOrder, 1311, 77, 82, 0.93902, 7885, 0, 1, 0.00000
Postgres, CustomerOrder, 1304, 77, 82, 0.93902, 7553, 1, 1, 1.00000
Postgres, CustomerOrder, 1346, 77, 82, 0.93902, 7743, 1, 1, 1.00000
Postgres, CustomerOrder, 1346, 77, 82, 0.93902, 7801, 1, 1, 1.00000
Postgres, CustomerOrder, 1318, 77, 82, 0.93902, 7811, 1, 1, 1.00000
Postgres, CustomerOrder, 1316, 77, 82, 0.93902, 7469, 1, 1, 1.00000
Postgres, CustomerOrder, 1316, 77, 82, 0.93902, 7443, 1, 1, 1.00000
Postgres, CustomerOrder, 1305, 77, 82, 0.93902, 7335, 1, 1, 1.00000
Postgres, CustomerOrder, 1334, 77, 82, 0.93902, 8001, 1, 1, 1.00000
Postgres, CustomerOrder, 1300, 77, 82, 0.93902, 7743, 1, 1, 1.00000
Postgres, CustomerOrder, 1337, 77, 82, 0.93902, 7552, 1, 1, 1.00000
Postgres, CustomerOrder, 1300, 77, 82, 0.93902, 7618, 1, 1, 1.00000
Postgres, CustomerOrder, 1308, 77, 82, 0.93902, 7935, 1, 1, 1.00000
Postgres, CustomerOrder, 1298, 77, 82, 0.93902, 7368, 0, 1, 0.00000
Postgres, CustomerOrder, 1303, 77, 82, 0.93902, 7578, 1, 1, 1.00000
Postgres, CustomerOrder, 1303, 77, 82, 0.93902, 7101, 1, 1, 1.00000
Postgres, CustomerOrder, 1324, 77, 82, 0.93902, 7751, 0, 1, 0.00000
Postgres, CustomerOrder, 1302, 77, 82, 0.93902, 7868, 0, 1, 0.00000
Postgres, CustomerOrder, 1297, 77, 82, 0.93902, 7985, 1, 1, 1.00000
Postgres, CustomerOrder, 1324, 77, 82, 0.93902, 9469, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 699, 1, 1, 1.00000
Postgres, Employee, 350, 41, 43, 0.95349, 751, 1, 1, 1.00000
Postgres, Employee, 342, 41, 43, 0.95349, 699, 1, 1, 1.00000
Postgres, Employee, 345, 41, 43, 0.95349, 691, 1, 1, 1.00000
Postgres, Employee, 366, 41, 43, 0.95349, 809, 1, 1, 1.00000
Postgres, Employee, 337, 41, 43, 0.95349, 758, 1, 1, 1.00000
Postgres, Employee, 363, 41, 43, 0.95349, 808, 1, 1, 1.00000
Postgres, Employee, 353, 41, 43, 0.95349, 358, 1, 1, 1.00000
Postgres, Employee, 344, 41, 43, 0.95349, 424, 1, 1, 1.00000
Postgres, Employee, 348, 41, 43, 0.95349, 700, 1, 1, 1.00000
Postgres, Employee, 353, 41, 43, 0.95349, 1182, 2, 2, 1.00000
Postgres, Employee, 339, 41, 43, 0.95349, 416, 1, 1, 1.00000
Postgres, Employee, 341, 41, 43, 0.95349, 1016, 2, 2, 1.00000
Postgres, Employee, 346, 41, 43, 0.95349, 966, 2, 2, 1.00000
Postgres, Employee, 340, 41, 43, 0.95349, 791, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 841, 1, 1, 1.00000
Postgres, Employee, 341, 41, 43, 0.95349, 650, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 907, 1, 1, 1.00000
Postgres, Employee, 340, 41, 43, 0.95349, 708, 1, 1, 1.00000
Postgres, Employee, 333, 41, 43, 0.95349, 815, 2, 2, 1.00000
Postgres, Employee, 341, 41, 43, 0.95349, 708, 2, 2, 1.00000
Postgres, Employee, 344, 41, 43, 0.95349, 741, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 782, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 783, 1, 1, 1.00000
Postgres, Employee, 338, 41, 43, 0.95349, 758, 1, 1, 1.00000
Postgres, Employee, 345, 41, 43, 0.95349, 724, 1, 1, 1.00000
Postgres, Employee, 343, 41, 43, 0.95349, 706, 2, 2, 1.00000
Postgres, Employee, 341, 41, 43, 0.95349, 708, 1, 1, 1.00000
Postgres, Employee, 360, 41, 43, 0.95349, 767, 1, 1, 1.00000
Postgres, Employee, 344, 41, 43, 0.95349, 825, 1, 1, 1.00000
Postgres, Examination, 1384, 107, 110, 0.97273, 3617, 1, 1, 1.00000
Postgres, Examination, 1359, 107, 110, 0.97273, 3777, 0, 1, 0.00000
Postgres, Examination, 1382, 107, 110, 0.97273, 3417, 1, 1, 1.00000
Postgres, Examination, 1364, 107, 110, 0.97273, 2150, 1, 1, 1.00000
Postgres, Examination, 1361, 107, 110, 0.97273, 3567, 1, 1, 1.00000
Postgres, Examination, 1350, 107, 110, 0.97273, 3275, 1, 1, 1.00000
Postgres, Examination, 1400, 107, 110, 0.97273, 3668, 1, 1, 1.00000
Postgres, Examination, 1345, 107, 110, 0.97273, 3443, 1, 1, 1.00000
Postgres, Examination, 1386, 107, 110, 0.97273, 3558, 1, 1, 1.00000
Postgres, Examination, 1389, 107, 110, 0.97273, 3567, 1, 1, 1.00000
Postgres, Examination, 1391, 107, 110, 0.97273, 3275, 1, 1, 1.00000
Postgres, Examination, 1360, 107, 110, 0.97273, 3725, 1, 1, 1.00000
Postgres, Examination, 1390, 107, 110, 0.97273, 3517, 1, 1, 1.00000
Postgres, Examination, 1372, 107, 110, 0.97273, 3584, 1, 1, 1.00000
